,축제명,개최장소,축제시작일자,축제종료일자,축제내용,주최기관,전화번호,주소,위도,경도
897,제주허브동산 설유화 축제,제주허브동산,2023-03-25,2023-04-15,제주허브동산에서 봄나들이 시즌을 맞아 3월 25일부터 설유화 축제를 개최한다.,제주허브동산,064-787-7362,제주특별자치도 서귀포시 표선면 돈오름로 170,33.3291241,126.8147261
1206,2023년 은계호수공원 가을콘서트,은계호수공원,2023-10-07,2023-10-08,시흥예총,경기도 시흥시청,031-310-6731,경기도 시흥시 계수동 716,37.4452555,126.8065816
1190,제28회 제주 성읍마을 전통민속재현축제,제주성읍마을 남문광장,2022-10-09,2022-10-09,초가집줄놓기+전통혼례식 등,(사)성읍민속마을보존회+성읍1리 마을회,064-760-4417,제주특별자치도 서귀포시 표선면 성읍정의현로 30,33.384904,126.8014971
107,강진청자축제,대구면 고려청자요지 일원,2022-09-30,2022-10-06,1000년전 청자문화를 꽃피웠던 청자의 고장 강진에서 도자예술 체험으로 강진청자의 아름다움과 섬세함을 느껴볼 수 있는 가을축제,전라남도 강진군,061-430-3352,전라남도 강진군 대구면 청자촌길 33,34.50866041,126.8008375
1106,강진청자축제,대구면 고려청자요지 일원,2023-02-23,2023-03-01,1000년전 청자문화를 꽃피웠던 청자의 고장 강진에서 불과 빛을 주제로 하는 도예 체험으로 강진청자의 아름다움과 섬세함을 느껴볼 수 있는 겨울축제,전라남도 강진군,061-430-3352,전라남도 강진군 대구면 청자촌길 33,34.50866041,126.8008375
260,한산모시문화제,한산모시관 일원,2022-06-10,2022-06-12,한산모시를 주제로 하는 다양한 프로그램 운영,서천군,041-950-4256,충청남도 서천군 한산면 충절로 1089,36.0799445,126.7987047
1279,한산모시문화제,한산모시관 일원,2023-06-09,2023-06-11,한산모시를 주제로 하는 다양한 프로그램 운영,충청남도 서천군,041-950-4256,충청남도 서천군 한산면 충절로 1089,36.0799445,126.7987047
86,용아생가 어린이축제,광주광역시 광산구 용아생가,2021-05-29,2021-05-29,용아 박용철의 문학과 생애를 소재로 한 놀이와 체험 프로그램 제공,문화재청,,광주광역시 광산구 소촌로 46번길24,35.149407,126.7951682
1203,제30회 물왕예술제(비둘기공원),비둘기공원,2023-05-12,2023-05-14,"물왕예술제(평면예술, 야외통합전시, 시민참여예술, 아트페스티벌)",경기도 시흥시청,031-310-6730,경기도 시흥시 은행동 551,37.44211319,126.7943282
561,의좋은형제축제,의좋은 형제공원 일원,2023-11-04,2023-11-05,예산의 실존인물인 이성만·이순형제와 함께 떠나는 가족여행,대흥현보존회,041-339-7317,충청남도 예산군 대흥면 의좋은형제길 3,36.60652823,126.7921951
310,광주 프린지 페스티벌 송정역,광주광역시 광산구 송정역&송정시작1913,2021-09-18,2021-09-18,"예술작품, 체험, 플리마켓, 야외공연",광주광역시,062-670-7983,광주광역시 광산구 상무대로 201,35.13721225,126.790662
1376,2023 김포 아라마린페스티벌,아라마리나 일원,2023-05-27,2023-05-28,수상레저체험+문화콘서트 등,경기도 김포시+K-water,031-999-7833,경기도 김포시 고촌읍 전호리 661,37.59870927,126.7878826
1378,2022 경기인디뮤직페스티벌(삭제),아라마리나 일원,2022-10-15,2022-10-16,인디뮤지션 공연 및 부대행사,경기도+경기도 김포시,032-623-8032,경기도 김포시 고촌읍 전호리 661,37.59870927,126.7878826
824,합덕제연호문화축제,합덕제 일원,2022-07-15,2022-07-30,연지카누+깡통열차+시 전시회+서예 전시회+,합덕제 연호문화축제 집행위원회,,충청남도 당진시 합덕읍 덕평로 379-9,36.7932667,126.7842769
594,한진포구바지락갯벌체험축제(취소),한진포구 일대,2022-01-01,2022-12-31,바지락갯벌체험+바지락 중량달기+맨손으로 물고기 잡기+불꽃놀이,해양수산부+충청남도 당진시+수협 중앙회,041-356-6098,충청남도 당진시 송악읍 한진포구길 50-1,36.97037754,126.7817212
978,황룡강 (洪)길동무 꽃길 축제,황룡강변 일원+홍길동테마파크,2023-05-19,2023-05-21,공연+체험+판매행사 등,전라남도 장성군,061-390-7240,"전라남도 장성군 장성읍 기산리 461-1, 전라남도 장성군 황룡면 홍길동로 431",35.30951048,126.7815062
1040,황룡강 가을꽃축제,황룡강변 일원,2023-10-07,2023-10-15,공연+체험+판매행사 등,전라남도 장성군,061-390-7240,전라남도 장성군 장성읍 기산리 461-1,35.30951048,126.7815062
165,시흥갯골축제,시흥갯골생태공원,2022-09-23,2022-09-25,시흥갯골 축제(세상에서 가장 큰 생태예술놀이터),경기도 시흥시청,031-310-2916,경기도 시흥시 동서로 287,37.38979099,126.7812554
1107,강진만 춤추는 갈대축제,강진만 생태공원 일원,2022-10-28,2022-11-06,가을의 정취와 추억을 체험하는 남도답사 1번지 이미지 창출과 갈대·음악·자연을 대표하는 명품 축제,전라남도 강진군,061-430-3354,전라남도 강진군 강진읍 남당로 97-23,34.6259705,126.7724317
656,해나루황토감자축제,온라인진행/송악읍 관내,2022-06-19,2022-06-22,온라인홍보판촉+감자캐기체험(현장),해나루황토감자축제추진위원회,041-355-6080,충청남도 당진시 송악읍 송악로 1024,36.95857344,126.7697651
294,2023 고양호수예술축제,일산호수공원+일산문화광장+라페스타+웨스턴돔,2023-10-06,2023-10-09,국내외 거리예술공연 및 시민참여프로그램,경기도 고양시청,031-960-9684,경기도 고양시 일산동구 호수로 595,37.65384593,126.7687814
1179,제27회 부천국제판타스틱영화제,부천시청 일원,2023-06-29,2023-07-09,개폐막식+영화상영+문화행사 등,(사)부천국제판타스틱영화제조직위원회,032-327-6313,경기도 부천시 길주로 210,37.50358247,126.765337
345,제27회 제주국제관광마라톤축제,구좌종합운동장,2023-05-21,2023-05-21,제주의 파란 바닷빛과 함께~ 천혜의 자연 에너지를 만끽할 수 있는 제주국제관광마라톤축제 아름다운 제주 바닷길을 함께 달려보자,제주특별자치도,064-741-8772,제주특별자치도 제주시 구좌읍 김녕로 209,33.55518546,126.762746
87,영산강문화제,광주광역시 서구 서창동 영산강 둔지,2021-10-07,2021-10-10,영산강 문화의 대중적 이해와 확산,광주광역시 남구,062-362-7670,광주광역시 남구 승촌보길90,35.06581966,126.761073
980,축령산 편백산소축제,축령산 조림성공지,2019-10-05,2019-10-05,공연+체험+판매행사 등,전라남도 장성군,061-390-7240,전라남도 장성군 서삼면 모암리 569-5,35.37389043,126.7564871
291,2023 운정호수공원불꽃축제,운정호수공원,2023-10-07,2023-10-07,불꽃쇼+빛 조형물 등,경기도 파주시청,031-940-4351,경기도 파주시 와동동 1412,37.72338983,126.7563252
974,장보고수산물축제,해변공원+장보고기념관 일원,2022-05-05,2022-05-08,전통노젓기+해조류김밥만들기+열린무대 등,전라남도 완도군청,061-550-5411,전라남도 완도군 완도읍 해변공원로 24,34.31744706,126.7527592
1280,서천철새여행,조류생태전시관 일원,2023-11-01,2023-11-01,철새 탐조 및 철새 관련 문화행사,충청남도 서천군,041-950-4256,충청남도 서천군 마서면 장산로 916,36.02280046,126.7426918
288,제18회 파주개성인삼축제,임진각 광장,2023-10-21,2023-10-22,파주개성인삼 전시 및 판매+농특산물 홍보 및 판매+각종 공연 및 체험행사 등,경기도 파주시청,031-940-5282,경기도 파주시 문산읍 임진각로 177,37.88953876,126.7401859
289,제27회 파주장단콩축제,임진각 광장,2023-11-24,2023-11-26,파주장단콩 전시 및 판매+농특산물 홍보 및 판매+각종 공연 및 체험행사 등,경기도 파주시청,031-940-5282,경기도 파주시 문산읍 임진각로 177,37.88953876,126.7401859
443,2022 제주유채꽃축제,가시리 유채꽃광장 일대,2022-04-08,2022-04-10,가시리 명소탐방+유채꽃 버스킹,제주특별자치도 서귀포시,064-760-3946,제주특별자치도 서귀포시 표선면 녹산로 381-15,33.383096,126.736285
1193,2023 서귀포유채꽃축제,가시리 유채꽃광장 일대,2023-03-31,2023-04-02,가시리 명소탐방,제주특별자치도 서귀포시,064-760-3946,제주특별자치도 서귀포시 표선면 녹산로 381-15,33.383096,126.736285
346,2023 서귀포 유채꽃축제,표선면 가시리 유채꽃 광장 일대,2023-03-31,2023-04-02,화사한 봄꽃들이 만발한 봄날 3~4월 경에 열리는 2023 서귀포 유채꽃축제,제주특별자치도 서귀포시,064-760-3942,제주특별자치도 서귀포시 표선면 녹산로 381-15,33.3830788,126.7362847
114,계양산국악제,계산체육공원+계양문화회관,2023-04-21,2023-04-22,국악경연대회(예선 : 온라인심사+결선 : 대면심사)+축하·기획·특별공연(온오프병행),인천광역시 계양구청,032-450-5874,인천광역시 계양구 주부토로 570,37.545044,126.728998
685,부안마실축제,부안군 일원(주행사장 : 부안읍 매창공원 일원),2022-05-05,2022-05-31,개막식+공연+전시+온라인 프로그램,부안군 대표축제 추진위원회,063-580-4777,전라북도 부안군 부안읍 매창로 89,35.71882124,126.7286953
7,소래포구축제,인천 남동구 소래포구 일원,2022-10-01,2022-10-03,관광축제,인천광역시 남동구,032-453-2142,인천광역시 남동구 아암대로 1454,37.38725249,126.7269798
1249,제22회소래포구축제,인천 남동구 소래포구 일원,2022-10-01,2022-10-03,관광축제,인천광역시 남동구,032-453-2142,인천광역시 남동구 아암대로 1454,37.38725249,126.7269798
169,부평풍물대축제,신트리공원 등,2022-09-30,2022-10-02,다큐멘터리 제작+지역 문화예술인 참여 소규모 공연 등,인천광역시 부평구청,032-509-7516,인천광역시 부평구 신트리로 21,37.506554,126.7236393
1332,2020 부평풍물대축제,신트리공원 등,2020-10-16,2020-10-18,다큐멘터리 제작+지역 문화예술인 참여 소규모 공연 등,인천광역시 부평구청,032-509-7516,인천광역시 부평구 신트리로 21,37.506554,126.7236393
1334,2022 부평풍물대축제,부평대로+부평아트센터 등,2022-09-30,2022-10-02,전통+창작 연희공연+퍼레이드+개막 및 폐막 공연+체험행사 등,인천광역시 부평구청,032-509-7516,인천광역시 부평구 부평대로 168,37.50706831,126.7218563
1204,제30회 물왕예술제(배곧생명공원),배곧생명공원,2023-05-13,2023-05-14,"물왕예술제(대중예술, 무용공연)",경기도 시흥시청,031-310-6730,경기도 시흥시 배곧2로 25,37.37141025,126.7214786
1205,지구촌 예술축제,배곧생명공원,2023-05-12,2023-05-12,경기예총 지구촌 예술축제,경기도 시흥시청,031-310-6730,경기도 시흥시 배곧2로 25,37.37141025,126.7214786
444,제26회 한라산 청정 고사리 축제,남원읍 일원 (비대면 개최),2022-04-23,2022-04-24,"세계 7대 자연경관, 유네스코 지정 세계자연유산 3관왕에 빛나는 대한민국 관광 일번지 제주를 걷고 보고 만지고 느끼는 축제입니다. 서귀포시 공식 유튜브 채널을 통해 온라인으로 만날 수 있습니다.",제주특별차지도 서귀포시 남원읍,064-760-4181,제주특별자치도 서귀포시 남원읍 태위로 695,33.279896,126.720677
1105,천년나주목읍성문화축제,금성관 + 나주향교,2022-07-01,2022-07-03,나주의 읍성문화를 이용한 역사 문화 축제,천년나주목읍성문화축제추진위원회,061-339-8722,전라남도 나주시 금성관길 8,35.03335643,126.7165553
11,군산시간여행축제,구시청광장 및 시간여행마을 일원,2022-10-07,2022-10-10,근대문화축제,전라북도 군산시청,063-454-3302,전라북도 군산시 중앙로 178,35.98772627,126.711725
1176,2023 군산시간여행축제,시간여행마을 일원,2023-10-06,2023-10-09,근대를 축으로 한 시간여행축제,전라북도 군산시,063-454-3302,전라북도 군산시 중앙로 178,35.98772627,126.711725
823,순성왕매실&당진맥주 축제,순성왕매실영농조합 내 광장,2022-06-24,2022-06-26,매실따기+남원천 걷기행사+맥주 시음 및 맞추기+매실활용 콘테스트,순성왕매실영농조합,041-352-1446,충청남도 당진시 순성면 매실로 398,36.83128177,126.7074536
30,고창모양성제,모양성 일원,2022-09-30,2022-10-04,거리퍼레이드+답성놀이+강강술래 등,(사)모양성보존회,063-560-2949,전라북도 고창군 고창읍 중앙로 292,35.43534518,126.7066502
1333,2021 부평풍물대축제,부평아트센터,2021-10-15,2021-10-17,전통+창작+가족 공연+개막 및 폐막 공연+작품전시 등,인천광역시 부평구청,032-509-7516,인천광역시 부평구 아트센터로 166,37.4822383,126.7049334
679,기지시줄다리기민속축제,기지시줄다리기 박물관 일원,2022-05-13,2022-05-15,줄나가기+줄다리기+씨름대회+풍물대회+짚풀문화체험+다문화대축제,기지시줄다리기 축제위원회+기지시줄다리기 보존회,041-355-8118,충청남도 당진시 송악읍 안틀모시길 11,36.89616228,126.694732
1134,제9회 화성송산포도축제,궁평항,2023-09-02,2023-09-03,포도 체험+직거래 장터,경기도 화성시,031-5189-6441,경기도 화성시 서신면 궁평항로 1049-24,37.11602908,126.6812748
183,주안미디어문화축제,옛시민회관 쉼터,2022-09-23,2022-09-25,미추홀의 특색있는 문화자원과 미디어 분야의 융합 콘텐츠를 만날 수 있는 축제 프로그램,인천광역시 미추홀구청,032-880-7978,인천광역시 미추홀구 주안동 190-4,37.4588336,126.6796135
348,한라산청정고사리축제,남원읍 한남리 산76-7 일원,2023-04-29,2023-04-30,축제로 즐기는 제주 고사리의 명성,제주특별자치도 서귀포시 남원읍,064-760-4182,제주특별자치도 서귀포시 남원읍 서성로 788,33.3300573,126.6773386
592,순성매화벚꽃축제(취소),순성면 갈산리 특설무대,2022-01-01,2022-12-31,시낭송+풍물행사+공연+플리마켓+벚꽃사진대회,순성면 축제위원회,,충청남도 당진시 순성면 갈산길 101-9,36.87274421,126.6732374
